# cross-sections for absorption and fluorescence
# E XPHOT XKFEa2 XKFEa1 XKFEb XKC XKO XKNE XKMG XKSI XKAR XKCA XKCR XKNIa2 XKNIa1
# but first: line energies
0 0 6.39084  6.40384  7.05798  0.277 0.5249 0.8486 1.2536 1.73938 2.956 3.69 5.41 7.47815 7.476089
# and second: line yields (fractions of cross-sections)
0 1 0.101391 0.198621 0.045828 0.0025 0.0086 0.0183 0.0303 0.042914 0.121024 0.146496 0.245361 0.12106 0.236419
# and third: intrinsic line widths (also in keV) # from doi:10.1103/PhysRevA.56.4554
0 1 0.00314 0.00255 0.00353 0 0 0 0 0 0 0 0 0.00316 0.00224
# and forth: asymmetry of the line complex: ratio of profile height at half-maximum # from doi:10.1103/PhysRevA.56.4554
0 1 1.22 1.66 1 1 1 1 1 1 1 1 1 1.22 1.22
# now comes the absorption cross-section table
# E XPHOT XKFEa2 XKFEa1 XKFEb XKC XKO XKNE XKMG XKSI XKAR XKCA XKCR XKNIa2 XKNIa1
1.415000000000000036e+00 1.170249044437109420e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.704020737986142432e-03 3.910140858797979402e-02 1.204021563664159009e-02 6.447080016576006191e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.425000000000000266e+00 1.148130674354460035e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.589336651021991828e-03 3.835377971199799285e-02 1.182922214145036739e-02 6.340647078610399910e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.435000000000000053e+00 1.126562380469410402e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.477672296843249904e-03 3.762480771304321098e-02 1.162291464532493913e-02 6.236473390386368387e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.445000000000000284e+00 1.105531624052827483e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.368932330878297722e-03 3.691398768007481818e-02 1.142120394886507115e-02 6.134513018872920879e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.455000000000000071e+00 1.085019704872444146e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.263026185065348972e-03 3.622077076843823601e-02 1.122398115980823528e-02 6.034718565918723888e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.465000000000000302e+00 1.065012575918386217e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.159861155883373011e-03 3.554463480666115310e-02 1.103112347757752819e-02 5.937033739856886240e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.475000000000000089e+00 1.045492897810419153e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.059345235997471379e-03 3.488501777858620673e-02 1.084250216460570272e-02 5.841394334757298891e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.485000000000000320e+00 1.026446028540307087e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.961395489628303568e-03 3.424140774861825220e-02 1.065798859973916997e-02 5.747741885916396454e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.495000000000000107e+00 1.007858347381605513e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.865934332942442424e-03 3.361337990269280818e-02 1.047751193474831359e-02 5.656044431661235231e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.505000000000000115e+00 9.897165582396656724e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.772883098394752749e-03 3.300046292861631009e-02 1.030096569513801359e-02 5.566249618106440707e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.515000000000000124e+00 9.720064187800848965e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.682168691865631199e-03 3.240221356381316198e-02 1.012824263597500267e-02 5.478312719892902173e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.524999999999999911e+00 9.547154478248220943e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.593708647486263556e-03 3.181812721380056913e-02 9.959206893487211262e-03 5.392163050741203938e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.535000000000000142e+00 9.378310579677687220e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.507441834602632716e-03 3.124785796034783986e-02 9.793803634463194019e-03 5.307778767946293337e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.544999999999999929e+00 9.213423289268242444e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.423300733675615722e-03 3.069100629873809660e-02 9.631939163529728773e-03 5.225114478889941044e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.555000000000000160e+00 9.052537542226356260e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.341220816289445561e-03 3.014719009325615706e-02 9.473521673938983118e-03 5.144130610408146134e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.564999999999999947e+00 8.946075087071034271e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.261137080913851051e-03 2.961597739998017217e-02 9.318447058159796959e-03 5.064773282719236755e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000178e+00 8.791529874158907076e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.182989910550515868e-03 2.909703484996953304e-02 9.166628820859631585e-03 4.987005190098421463e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.584999999999999964e+00 8.640536172930884939e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.106723076042189530e-03 2.859002678580726403e-02 9.018002309859088697e-03 4.910795122782900084e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.595000000000000195e+00 8.492969139668402057e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.032281673158984690e-03 2.809461863839870718e-02 8.872486926739068039e-03 4.836105742998034890e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.604999999999999982e+00 8.348734118768010026e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.959609535209777757e-03 2.761048924894573403e-02 8.730005994052290885e-03 4.762899103017434986e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.615000000000000213e+00 8.207722402751489732e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.888652427680077805e-03 2.713726661733328535e-02 8.590449713409232732e-03 4.691124221688154454e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+00 8.069877210836076675e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.819363610260453814e-03 2.667469925692596278e-02 8.453778755564082120e-03 4.620762944070245203e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.635000000000000231e+00 7.935091152553556959e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.751695783811106934e-03 2.622248742941847566e-02 8.319920200228283352e-03 4.551781429688164793e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.645000000000000018e+00 7.803286171726772635e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.685600520041304538e-03 2.578034214904556184e-02 8.188803657994502341e-03 4.484146787849184815e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.655000000000000249e+00 7.674376254826813237e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.621031116228307176e-03 2.534798026066190785e-02 8.060347803586186133e-03 4.417818393445416443e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.665000000000000036e+00 7.548272200922874486e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.557944244678624534e-03 2.492511196887016098e-02 7.934488237430679242e-03 4.352767147391760696e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000266e+00 7.424912763147500927e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.496299961278789229e-03 2.451151821535040021e-02 7.811173761238732020e-03 4.288968621774811966e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.685000000000000053e+00 7.304216578393826764e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.436057576888023636e-03 2.410694210377240659e-02 7.690342381974007296e-03 4.226393510616010575e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.695000000000000284e+00 7.186136039255477947e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.377176074728832026e-03 2.371114068578018472e-02 7.571931315815603331e-03 4.165013674138627262e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.705000000000000071e+00 7.070549449851093460e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.319616787411513222e-03 2.332385017003922589e-02 7.455867189098032075e-03 4.104791045551137510e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.715000000000000302e+00 6.957428662124175156e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.263344141347225211e-03 2.294486694337688135e-02 7.342105434351085293e-03 4.045706382760449679e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000089e+00 6.846706512418423984e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.208322921829072708e-03 2.257397834276414841e-02 7.230596064127225824e-03 3.987736064071419582e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.735000000000000320e+00 6.738312545034358392e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.154518833860617960e-03 2.221096812355290856e-02 7.121283906549526373e-03 3.930853486092793399e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.745000000000000107e+00 6.632191170587491136e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.101899213512925631e-03 2.185563128375427044e-02 7.014114920816829149e-03 3.875033571071388912e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.755000000000000338e+00 6.528270173971530144e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.050427492874135688e-03 2.150774026415874784e-02 6.909022326898597507e-03 3.820242689630468352e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.765000000000000124e+00 6.426509610930017380e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.000077654828632590e-03 2.116712389822668350e-02 6.805975380286160767e-03 3.766467818476360811e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.774999999999999911e+00 6.326846656459385321e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.950818298206219284e-03 2.083360619286655016e-02 6.704923433582915017e-03 3.713685186300500190e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.785000000000000142e+00 6.229224933838957423e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.902619365230397520e-03 2.050699336844648626e-02 6.605821307677309413e-03 3.661871754731252891e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.794999999999999929e+00 6.133591011940334875e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.855452941440305131e-03 2.018710370898676998e-02 6.508616753682775966e-03 3.611002961453870820e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.805000000000000160e+00 6.039900101660180404e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.809291341536318976e-03 1.987375777237846211e-02 6.413262140550400614e-03 3.561056545214239151e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.814999999999999947e+00 5.948101052220453044e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.764108430015425107e-03 1.956680946570906951e-02 6.319724041288909445e-03 3.512016366249023479e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.825000000000000178e+00 5.858148183503932016e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.719878433574272631e-03 1.926609479751999893e-02 6.227961170145502462e-03 3.463861415126701180e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.834999999999999964e+00 5.769996199983170454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.676577995056573459e-03 1.897145903092323574e-02 6.137930710390994068e-03 3.416573343992841162e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.845000000000000195e+00 6.141498970851354267e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.634180456893930097e-03 1.868273424077939587e-02 6.049584132077618151e-03 3.370127769255953747e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.854999999999999982e+00 6.101278906306052685e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.592663075920906540e-03 1.839978192110965083e-02 5.962889026962941291e-03 3.324507931023510873e-03 4.765437674399700119e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.865000000000000213e+00 6.012104371485967047e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.552004385131081618e-03 1.812246436855781753e-02 5.877810728009501447e-03 3.279699083527768538e-03 4.709282460815880644e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.875000000000000000e+00 5.924659059621108226e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.512182544425160292e-03 1.785064401608947582e-02 5.794314151083457438e-03 3.235683361182218297e-03 4.653935133372145462e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.885000000000000231e+00 5.838892297398447923e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.473175805616894575e-03 1.758419351066895994e-02 5.712360632632159860e-03 3.192443208127803290e-03 4.599383799964997313e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.895000000000000018e+00 5.754766728675075188e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.434961856537066777e-03 1.732294971805753078e-02 5.631906993217651244e-03 3.149956471975265491e-03 4.545598747205160245e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.905000000000000249e+00 5.672241408394016610e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.397522696376848134e-03 1.706681417664093064e-02 5.552929150053482511e-03 3.108211173880614381e-03 4.492583296106031701e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.915000000000000036e+00 5.591288742609673568e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.360839105227679861e-03 1.681566036236267075e-02 5.475394672770025201e-03 3.067193128420791105e-03 4.440329429378285335e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.925000000000000266e+00 5.511859646241862309e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.324891415243039109e-03 1.656936950915466333e-02 5.399270418103081955e-03 3.026885590864878718e-03 4.388823514616457117e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.935000000000000053e+00 5.433927377060421282e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.289661970837416662e-03 1.632781840965405809e-02 5.324524749693686221e-03 2.987273484059376275e-03 4.338053427465910460e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.945000000000000284e+00 5.357454283548503116e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.255131221731118338e-03 1.609088999308260978e-02 5.251119813937356155e-03 2.948338237517591099e-03 4.287992647288591669e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.955000000000000071e+00 5.282397822703002732e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.221283579386940446e-03 1.585848541676119355e-02 5.179034265092832996e-03 2.910069731663529613e-03 4.238646738801716413e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.965000000000000302e+00 5.208735841225076851e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.188102947585932826e-03 1.563049796557888088e-02 5.108239196440377515e-03 2.872453822924327712e-03 4.190004413184621711e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.975000000000000089e+00 5.136431164916605702e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.155572676026729084e-03 1.540681938978589842e-02 5.038706281098505151e-03 2.835477283739918589e-03 4.142053219333258728e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.985000000000000320e+00 5.065455736527096214e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.123675931437281252e-03 1.518735274099497490e-02 4.970407704744446431e-03 2.799125393166162351e-03 4.094782155601653893e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.995000000000000107e+00 4.995778764490735324e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.092397390256591546e-03 1.497198721039298339e-02 4.903309231773661687e-03 2.763382271769815410e-03 4.048169083670846193e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004999999999999893e+00 4.927369586645525407e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.061723973634646545e-03 1.476064247556490780e-02 4.837393500156363102e-03 2.728239647475684537e-03 4.002215960174148462e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.015000000000000124e+00 4.860196635507999657e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.031640233790682482e-03 1.455322335937330076e-02 4.772634790304838490e-03 2.693684321357328777e-03 3.956913242452340593e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.024999999999999911e+00 4.794237846894199018e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.002132208285437292e-03 1.434964152441677541e-02 4.709008055848699567e-03 2.659704610454165230e-03 3.912249960261795882e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.035000000000000142e+00 4.729466153173890464e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.973186001946521974e-03 1.414980116718923299e-02 4.646486889898363351e-03 2.626287757689988595e-03 3.868214162946206902e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.044999999999999929e+00 4.665842003312362790e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.944787963619016950e-03 1.395362033654138148e-02 4.585043728877321798e-03 2.593419950686950189e-03 3.824787707428040692e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.054999999999999716e+00 4.603356836422960868e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.916925991028026232e-03 1.376101681508680626e-02 4.524662272939844812e-03 2.561093378782987144e-03 3.781970668371336091e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.064999999999999947e+00 4.541979237375810829e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.889588129027147461e-03 1.357191373841810066e-02 4.465319682401667004e-03 2.529296717825091356e-03 3.739754714670933192e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.075000000000000178e+00 4.481684680224896217e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.862761280050866282e-03 1.338622489454575383e-02 4.406994217830923453e-03 2.498019342145505264e-03 3.698129242540101370e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.084999999999999964e+00 4.422443889828174546e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.836433685525317881e-03 1.320388126411569177e-02 4.349661316223936251e-03 2.467250079841779280e-03 3.657082842885588016e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.094999999999999751e+00 4.364242579834892027e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.810594004036144471e-03 1.302480172036302349e-02 4.293300280923706934e-03 2.436976836635139625e-03 3.616599903136694192e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.105000000000000426e+00 4.307054735321835803e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.785230891716105533e-03 1.284891730291778250e-02 4.237892633449737156e-03 2.407192163658014063e-03 3.576680341691569620e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.115000000000000213e+00 4.250856387215157239e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.760333973225524035e-03 1.267615950136447532e-02 4.183419739261340364e-03 2.377886965792053598e-03 3.537315888497540375e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.125000000000000000e+00 4.195629254129196184e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.735892113347395002e-03 1.250645951591653274e-02 4.129862279936055876e-03 2.349050799384049502e-03 3.498496645573858504e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.135000000000000231e+00 4.141346644196236548e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.711895578341297332e-03 1.233975043987779047e-02 4.077201184396029611e-03 2.320674685390792732e-03 3.460212465896681314e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.145000000000000018e+00 4.087991912686434609e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.688333424860840714e-03 1.217595833588201205e-02 4.025413410996040407e-03 2.292747159241634129e-03 3.422449420533425508e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
