# cross-sections for absorption and fluorescence
# E XPHOT XKFEa2 XKFEa1 XKFEb XKC XKO XKNE XKMG XKSI XKAR XKCA XKCR XKNIa2 XKNIa1
# but first: line energies
0 0 6.39084  6.40384  7.05798  0.277 0.5249 0.8486 1.2536 1.73938 2.956 3.69 5.41 7.47815 7.476089
# and second: line yields (fractions of cross-sections)
0 1 0.101391 0.198621 0.045828 0.0025 0.0086 0.0183 0.0303 0.042914 0.121024 0.146496 0.245361 0.12106 0.236419
# and third: intrinsic line widths (also in keV) # from doi:10.1103/PhysRevA.56.4554
0 1 0.00314 0.00255 0.00353 0 0 0 0 0 0 0 0 0.00316 0.00224
# and forth: asymmetry of the line complex: ratio of profile height at half-maximum # from doi:10.1103/PhysRevA.56.4554
0 1 1.22 1.66 1 1 1 1 1 1 1 1 1 1.22 1.22
# now comes the absorption cross-section table
# E XPHOT XKFEa2 XKFEa1 XKFEb XKC XKO XKNE XKMG XKSI XKAR XKCA XKCR XKNIa2 XKNIa1
6.297499999999999432e+00 2.064706704912421323e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.326127749108200892e-05 5.054503936052132627e-04 1.807259299773721984e-04 1.154085540880905175e-04 1.947438610141691035e-04 4.988083404049587091e-05 4.471294290940122152e-05 1.690827021779329911e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.298499999999999766e+00 2.063729632346967147e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.322991865954010892e-05 5.052075165500871309e-04 1.806405377525216081e-04 1.153550724109153402e-04 1.946554039542435215e-04 4.985962363532197054e-05 4.469423580759492943e-05 1.690164561034793419e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.299500000000000099e+00 2.062753177162911147e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.319858034735967387e-05 5.049647947315437022e-04 1.805551994219968418e-04 1.153016240023782785e-04 1.945670011069777457e-04 4.983842561438723250e-05 4.467553950049703298e-05 1.689502464947705655e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.300499999999999545e+00 2.061777141088433352e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.316726170593376603e-05 5.047222193220474856e-04 1.804699132914063106e-04 1.152482031332499178e-04 1.944786380984339451e-04 4.981723441053512554e-05 4.465685162878347880e-05 1.688840587103526174e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.301499999999998991e+00 2.060801672588499778e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.313596334516970588e-05 5.044797967528396546e-04 1.803846805622310407e-04 1.151948140726251829e-04 1.943903256798419957e-04 4.979605419972330470e-05 4.463817395507514566e-05 1.688179037288364351e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.302500000000000213e+00 2.059826820279758025e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.310468545496589698e-05 5.042375290611982161e-04 1.802995016020887795e-04 1.151414582105145896e-04 1.943020673676207973e-04 4.977488635258230776e-05 4.461950705519117041e-05 1.687517851527298846e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.303499999999999659e+00 2.058852583675290296e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.307342801868879418e-05 5.039954161236256036e-04 1.802143763685359933e-04 1.150881355210120623e-04 1.942138631200441786e-04 4.975373085993487155e-05 4.460085092120896251e-05 1.686857029562276666e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.304499999999999105e+00 2.057878962288646734e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.304219101972118316e-05 5.037534578167418868e-04 1.801293048191696979e-04 1.150348459782357300e-04 1.941257128954244307e-04 4.973258771261229808e-05 4.458220554521301939e-05 1.686196571135467081e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.305500000000000327e+00 2.056905955633825910e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.301097444146163827e-05 5.035116540172846628e-04 1.800442869116262111e-04 1.149815895563276825e-04 1.940376166521126319e-04 4.971145690145377019e-05 4.456357091929466220e-05 1.685536475989256200e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.306499999999999773e+00 2.055933563225301706e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.297977826732521376e-05 5.032700046021111161e-04 1.799593226035830509e-04 1.149283662294551498e-04 1.939495743484990814e-04 4.969033841730709011e-05 4.454494703555273371e-05 1.684876743866262560e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.307499999999999218e+00 2.054961784578000338e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.294860248074272545e-05 5.030285094481944412e-04 1.798744118527574706e-04 1.148751759718087803e-04 1.938615859430119443e-04 4.966923225102803572e-05 4.452633388609268357e-05 1.684217374509322892e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.308499999999999552e+00 2.053990619207304684e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.291744706516138772e-05 5.027871684326252512e-04 1.797895546169062163e-04 1.148220187576036580e-04 1.937736513941181729e-04 4.964813839348088912e-05 4.450773146302740855e-05 1.683558367661493817e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.309499999999999886e+00 2.053020044553210098e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.288631185346389046e-05 5.025459794542483588e-04 1.797047502926141292e-04 1.147688943006719647e-04 1.936857702765774664e-04 4.962705646359477017e-05 4.448913944631231965e-05 1.682899708102683574e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.310499999999999332e+00 2.052049754345326455e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.285519474340031383e-05 5.023049149870540808e-04 1.796199910639958736e-04 1.147157989681675609e-04 1.935979372332931683e-04 4.960598129992982018e-05 4.447055350380261910e-05 1.682241188288688646e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.311499999999999666e+00 2.051080076349057549e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.282409795751503132e-05 5.020640043252312364e-04 1.795352852336630587e-04 1.146627366063673675e-04 1.935101579287150093e-04 4.958491842357879776e-05 4.445197826898524685e-05 1.681583030437477547e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.312500000000000000e+00 2.050111010081215237e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.279302147931635210e-05 5.018232473463020600e-04 1.794506327595218876e-04 1.146097071895784764e-04 1.934224323214575017e-04 4.956386782543266992e-05 4.443341373399626768e-05 1.680925234292795028e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.313499999999999446e+00 2.049142555059074548e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.276196529232859088e-05 5.015826439279071807e-04 1.793660335995194918e-04 1.145567106921324555e-04 1.933347603701737012e-04 4.954282949639071817e-05 4.441485989097874630e-05 1.680267799598602680e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.314499999999999780e+00 2.048174710800358504e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.273092938009167487e-05 5.013421939478011772e-04 1.792814877116415194e-04 1.145037470883838982e-04 1.932471420335549086e-04 4.952180342736051138e-05 4.439631673208271337e-05 1.679610726099078257e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.315500000000000114e+00 2.047207476823254164e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.269991372616176724e-05 5.011018972838570231e-04 1.791969950539141674e-04 1.144508163527123754e-04 1.931595772703306702e-04 4.950078960925760087e-05 4.437778424946529432e-05 1.678954013538633294e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.316499999999999559e+00 2.046240852646406556e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.266891831411103666e-05 5.008617538140658701e-04 1.791125555844034502e-04 1.143979184595214188e-04 1.930720660392694821e-04 4.947978803300581176e-05 4.435926243529062125e-05 1.678297661661898877e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.317499999999999005e+00 2.045274837788906962e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.263794312752756248e-05 5.006217634165313016e-04 1.790281692612145220e-04 1.143450533832378161e-04 1.929846082991772181e-04 4.945879868953722267e-05 4.434075128172956185e-05 1.677641670213717172e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.318500000000000227e+00 2.044309431770310274e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.260698815001498234e-05 5.003819259694760550e-04 1.789438360424924085e-04 1.142922210983130752e-04 1.928972040088984313e-04 4.943782156979189467e-05 4.432225078096034283e-05 1.676986038939157352e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.319499999999999673e+00 2.043344670241600391e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.257605373267524271e-05 5.001422426514595503e-04 1.788595536438766646e-04 1.142394176935081739e-04 1.928098489615895350e-04 4.941685443017078340e-05 4.430375938456338885e-05 1.676330691347406154e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.320499999999999119e+00 2.042380592693484459e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.254514026564132430e-05 4.999027147792789363e-04 1.787753195427456388e-04 1.141866388445555649e-04 1.927225385074709716e-04 4.939589478920207373e-05 4.428527538007594097e-05 1.675675542821632958e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.321500000000000341e+00 2.041417122422001587e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.251424695727707487e-05 4.996633394884324999e-04 1.786911384284155680e-04 1.141338927235179522e-04 1.926352813936916338e-04 4.937494735181033274e-05 4.426680200970546604e-05 1.675020753928533541e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.322499999999999787e+00 2.040454258948657361e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.248337379125118419e-05 4.994241166576118959e-04 1.786070102591817753e-04 1.140811793049288089e-04 1.925480775792346626e-04 4.935401210896140517e-05 4.424833926565344692e-05 1.674366324413857751e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.323499999999999233e+00 2.039492001795401889e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.245252075124846955e-05 4.991850461656227285e-04 1.785229349933784254e-04 1.140284985633451356e-04 1.924609270231207668e-04 4.933308905162916562e-05 4.422988714012812916e-05 1.673712254023563127e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.324499999999999567e+00 2.038530350484637609e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.242168782096900838e-05 4.989461278913859613e-04 1.784389125893791480e-04 1.139758504733475006e-04 1.923738296844084664e-04 4.931217817079561346e-05 4.421144562534446684e-05 1.673058542503828115e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.325499999999999901e+00 2.037569304539221023e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.239087498412900564e-05 4.987073617139395430e-04 1.783549430055973630e-04 1.139232350095405687e-04 1.922867855221946354e-04 4.929127945745083211e-05 4.419301471352472561e-05 1.672405189601059859e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.326499999999999346e+00 2.036608863482457493e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.236008222446042784e-05 4.984687475124350469e-04 1.782710262004851692e-04 1.138706521465528029e-04 1.921997944956137694e-04 4.927039290259302299e-05 4.417459439689791348e-05 1.671752195061875231e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.327499999999999680e+00 2.035649026838109044e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.232930952571075916e-05 4.982302851661403811e-04 1.781871621325343744e-04 1.138181018590362747e-04 1.921128565638383382e-04 4.924951849722836991e-05 4.415618466770001129e-05 1.671099558633116071e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.328500000000000014e+00 2.034689794130376157e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.229855687164338090e-05 4.979919745544366446e-04 1.781033507602755193e-04 1.137655841216666234e-04 1.920259716860785420e-04 4.922865623237122890e-05 4.413778551817380320e-05 1.670447280061836996e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.329499999999999460e+00 2.033731036254479881e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.226782161160033385e-05 4.977538090010733560e-04 1.780195916834791396e-04 1.137130988800384078e-04 1.919391303027031365e-04 4.920780187991855703e-05 4.411939452206108635e-05 1.669795265332336005e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.330499999999999794e+00 2.032772787313667350e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.223710443772473820e-05 4.975157901481018106e-04 1.779358849572053314e-04 1.136606461166977619e-04 1.918523349313680732e-04 4.918695656453675436e-05 4.410101232140120668e-05 1.669143539376731437e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.331500000000000128e+00 2.031815141129766911e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.220640726513460114e-05 4.972779226812028882e-04 1.778522308031330794e-04 1.136082258277278833e-04 1.917655925094099349e-04 4.916612337009462031e-05 4.408264068133281794e-05 1.668492170673432746e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.332499999999999574e+00 2.030858097228521644e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.217573007765045498e-05 4.970402064802042705e-04 1.777686291799490225e-04 1.135558379878993197e-04 1.916789029961718180e-04 4.914530228763142045e-05 4.406427959412254319e-05 1.667841158970230112e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.333499999999999019e+00 2.029901655136122623e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.214507285910836321e-05 4.968026414250466130e-04 1.776850800463782075e-04 1.135034825720057395e-04 1.915922663510347926e-04 4.912449330819442986e-05 4.404592905204355137e-05 1.667190504015123102e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.334500000000000242e+00 2.028945814379210649e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.211443559335966301e-05 4.965652273957866895e-04 1.776015833611849291e-04 1.134511595548646362e-04 1.915056825334163855e-04 4.910369642283909583e-05 4.402758904737597744e-05 1.666540205556343708e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.335499999999999687e+00 2.027990574484871047e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.208381826427188685e-05 4.963279642725941391e-04 1.775181390831728388e-04 1.133988689113172340e-04 1.914191515027734256e-04 4.908291162262878708e-05 4.400925957240694943e-05 1.665890263342330598e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.336499999999999133e+00 2.027035934980640601e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.205322085572775957e-05 4.960908519357538514e-04 1.774347471711842125e-04 1.133466106162277828e-04 1.913326732185987374e-04 4.906213889863488865e-05 4.399094061943046652e-05 1.665240677121743008e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.337500000000000355e+00 2.026081895394494983e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.202264335162564562e-05 4.958538902656624975e-04 1.773514075840991380e-04 1.132943846444843034e-04 1.912462476404231738e-04 4.904137824193691711e-05 4.397263218074712798e-05 1.664591446643456677e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.338499999999999801e+00 2.025128455254862191e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.199208573587950842e-05 4.956170791428326497e-04 1.772681202808382790e-04 1.132421909709982222e-04 1.911598747278154804e-04 4.902062964362227659e-05 4.395433424866458037e-05 1.663942571656565537e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.339499999999999247e+00 2.024175615267164493e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.196154664254657513e-05 4.953804002953685927e-04 1.771848777578191093e-04 1.131900252162740614e-04 1.910735504879534712e-04 4.899988903334763442e-05 4.393604420109910763e-05 1.663293794543356687e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.340499999999999581e+00 2.023223374024782709e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.193102712944353536e-05 4.951438680443868848e-04 1.771016859103781752e-04 1.131378908190686279e-04 1.909872780244203190e-04 4.897915963261366640e-05 4.391776410977831912e-05 1.662645319739722237e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.341499999999999915e+00 2.022271730815301469e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.190052745838965545e-05 4.949074860072082702e-04 1.770185462336102420e-04 1.130857886506537129e-04 1.909010581104337765e-04 4.895844226848344741e-05 4.389949450513918981e-05 1.661997199966639457e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.342499999999999361e+00 2.021320685168917324e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.187004761335862480e-05 4.946712540647720631e-04 1.769354586865785732e-04 1.130337186860284817e-04 1.908148907057059752e-04 4.893773693207145953e-05 4.388123537951352368e-05 1.661349434973794864e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.343499999999999694e+00 2.020370236616280020e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.183958757833979956e-05 4.944351720981303346e-04 1.768524232283861413e-04 1.129816809002152472e-04 1.907287757699865601e-04 4.891704361450016051e-05 4.386298672524023974e-05 1.660702024511088768e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.344500000000000028e+00 2.019420384688480792e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.180914733733824322e-05 4.941992399884495395e-04 1.767694398181740556e-04 1.129296752682597954e-04 1.906427132630625809e-04 4.889636230689996341e-05 4.384474853466470803e-05 1.660054968328642381e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.345499999999999474e+00 2.018471128917048892e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.177872687437417100e-05 4.939634576170071545e-04 1.766865084151216707e-04 1.128777017652312633e-04 1.905567031447578149e-04 4.887569300040924344e-05 4.382652080013930523e-05 1.659408266176787324e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.346499999999999808e+00 2.017522468833958093e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.174832617348332935e-05 4.937278248651944977e-04 1.766036289784470741e-04 1.128257603662218136e-04 1.904707453749336068e-04 4.885503568617412105e-05 4.380830351402304878e-05 1.658761917806075441e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.347500000000000142e+00 2.016574403971621056e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.171794521871681969e-05 4.934923416145146685e-04 1.765208014674063820e-04 1.127738510463467973e-04 1.903848399134878391e-04 4.883439035534885498e-05 4.379009666868202374e-05 1.658115922967262545e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.348499999999999588e+00 2.015626916200048083e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.168758392748295300e-05 4.932570063901973827e-04 1.764380257427486517e-04 1.127219729558295310e-04 1.902989856700412329e-04 4.881375642317007415e-05 4.377189981536217265e-05 1.657470262839343971e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.349499999999999034e+00 2.014679815241327259e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.165724156755053196e-05 4.930218044978776663e-04 1.763553007047910927e-04 1.126701172048836331e-04 1.902131713172393963e-04 4.879312769133168899e-05 4.375370820561022377e-05 1.656824737571733065e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.350500000000000256e+00 2.013733308350199296e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.162691890695733024e-05 4.927867517710822834e-04 1.762726274718419504e-04 1.126182934698848390e-04 1.901274091669117282e-04 4.877251092377172842e-05 4.373552701932936857e-05 1.656179565311223926e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.351499999999999702e+00 2.012787395060583462e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.159661592981515105e-05 4.925518480917456289e-04 1.761900060033101049e-04 1.125665017260300181e-04 1.900416991790904436e-04 4.875190611166898804e-05 4.371735624890738295e-05 1.655534745809232713e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.352499999999999147e+00 2.011842074906828367e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.156633262025066472e-05 4.923170933419107349e-04 1.761074362586412723e-04 1.125147419485384153e-04 1.899560413138434820e-04 4.873131324620984608e-05 4.369919588673854124e-05 1.654890278817387344e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.353499999999999481e+00 2.010897347423725411e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.153606896240586949e-05 4.920824874037331735e-04 1.760249181973199285e-04 1.124630141126523958e-04 1.898704355312758627e-04 4.871073231858850738e-05 4.368104592522380593e-05 1.654246164087528508e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.354499999999999815e+00 2.009953212146502275e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.150582494043833545e-05 4.918480301594834424e-04 1.759424517788688220e-04 1.124113181936380555e-04 1.897848817915302267e-04 4.869016332000734214e-05 4.366290635677116651e-05 1.653602401371719161e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.355499999999999261e+00 2.009009668610829431e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.147560053852058114e-05 4.916137214915401342e-04 1.758600369628484858e-04 1.123596541667839876e-04 1.896993800547852106e-04 4.866960624167651330e-05 4.364477717379511767e-05 1.652958990422227236e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.356499999999999595e+00 2.008066716352807993e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.144539574084053430e-05 4.913795612823943816e-04 1.757776737088577251e-04 1.123080220074018512e-04 1.896139302812565035e-04 4.864906107481396292e-05 4.362665836871698459e-05 1.652315930991536493e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.357499999999999929e+00 2.007124354908976661e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.141521053160126087e-05 4.911455494146493156e-04 1.756953619765328043e-04 1.122564216908265080e-04 1.895285324311960342e-04 4.862852781064540546e-05 4.360854993396473317e-05 1.651673222832344821e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.358499999999999375e+00 2.006182505572404271e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.138504328230025221e-05 4.909116799867898739e-04 1.756131000179376718e-04 1.122048521890417033e-04 1.894431820506684537e-04 4.860800461177790509e-05 4.359045065201172102e-05 1.651030824940861620e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.359499999999999709e+00 2.005241083221015203e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.135489223236010670e-05 4.906779466233010317e-04 1.755308859451509764e-04 1.121533123917425146e-04 1.893578743234906111e-04 4.858748949053643616e-05 4.357235920585962569e-05 1.650388692958307883e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.360500000000000043e+00 2.004300250560225004e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.132476072922422698e-05 4.904443612694629490e-04 1.754487232789220567e-04 1.121018043667186477e-04 1.892726184151468771e-04 4.856698625135580675e-05 4.355427811103897601e-05 1.649746911624069734e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.361499999999999488e+00 2.003360007128037346e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.129464875715036343e-05 4.902109238083020293e-04 1.753666119790327584e-04 1.120503280893929063e-04 1.891874142860210464e-04 4.854649488548746079e-05 4.353620736000090593e-05 1.649105480691576896e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.362499999999999822e+00 2.002420352462890019e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.126455630041120130e-05 4.899776341229550476e-04 1.752845520053029828e-04 1.119988835352112553e-04 1.891022618965333972e-04 4.852601538419097372e-05 4.351814694520346797e-05 1.648464399914482034e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.363500000000000156e+00 2.001481286103658826e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.123448334329513324e-05 4.897444920966698015e-04 1.752025433175906052e-04 1.119474706796426584e-04 1.890171612071412331e-04 4.850554773873356459e-05 4.350009685911122664e-05 1.647823669046646184e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.364499999999999602e+00 2.000542807589646317e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.120442987010495822e-05 4.895114976128052192e-04 1.751205858757906889e-04 1.118960894981784138e-04 1.889321121783375823e-04 4.848509194039015709e-05 4.348205709419563112e-05 1.647183287842149591e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.365499999999999048e+00 1.999604916460593924e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.117439586515897930e-05 4.892786505548288659e-04 1.750386796398361905e-04 1.118447399663327911e-04 1.888471147706524981e-04 4.846464798044368443e-05 4.346402764293455452e-05 1.646543256055269693e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.366500000000000270e+00 1.998667612256666785e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.114438131279029891e-05 4.890459508063190039e-04 1.749568245696974441e-04 1.117934220596430046e-04 1.887621689446512710e-04 4.844421585018447951e-05 4.344600849781256487e-05 1.645903573440503476e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.367499999999999716e+00 1.997730894518477164e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.111438619734771329e-05 4.888133982509668693e-04 1.748750206253832460e-04 1.117421357536689552e-04 1.886772746609370838e-04 4.842379554091129134e-05 4.342799965132116232e-05 1.645264239752564767e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.368499999999999162e+00 1.996794765773599566e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.108441271795590744e-05 4.885809967619452951e-04 1.747932633072582856e-04 1.116908773126764818e-04 1.885924288466081945e-04 4.840338343833374118e-05 4.340999906548310413e-05 1.644625057632334027e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.369499999999999496e+00 1.995859224854627540e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.105446033317326107e-05 4.883487452761874374e-04 1.747115536339234837e-04 1.116396475930718930e-04 1.885076321822093349e-04 4.838298038910542070e-05 4.339200721444430678e-05 1.643986073577448744e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.370499999999999829e+00 1.994924269020028392e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.102452733401075836e-05 4.881166406275256101e-04 1.746298949752444791e-04 1.115884494080257431e-04 1.884228869477689119e-04 4.836258914115924005e-05 4.337402564307796097e-05 1.643347438039230850e-05 0.000000000000000000e+00 0.000000000000000000e+00
